A,B,C,D
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
2.1928388647522223,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.5862478846660104,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
3.1249953826591117,2.614339659724797,2.9880670885328384,2.641422399962003
